"","ID","birth_year","latino_dum","race","race_text","sex","sex_orient","LI1_pointless","LI2_parentssaidso","LI3_forcedbyparents","LI4_forcedbyteachers","LI5_noschool","LI6_promisedgifts","LI7_avoidscolding","PEI1_lookbetter","PEI2_getbettergrade","PEI3_lookhardworker","PEI4_performbetter","PEI5_notlookincompetent","PEI6_provesmart","PEI7_notfeelfailure","PGI1_notlearnwell_","PGI2_mistake","PGI3_notfinishhw","IdI1_valuelearning","IdI2_impforgoals","IdI3_impstudyconsistently","IdI4_toreachfoals","InI1_knowpurpose","InI2_understandmyself","InI3_defineinterests","InI4_overcomechallenges","InI5_getconfidence","InI6_findpurpose","InI7_tohelpothers","InI8_findworld","InI9_findcareers","InI10_getdesiretolearn","InI11_wannalearn","CHECK1","EAA1","EAA2","EAA3","EAA4","EAA5","EAA6","EAA7","EAA8","EAA9","EAA10","EAA11","EAA12","EAA13","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CHECK2","PER1","PER2","PER3","PER4","PER5","MA1","MA2","MA3","MA4","MA5","MA6","MA7","MA8","MA9","CHECK3","SA1","SA2","SA3","SA4","SA5","SA6","SA7","SA8","SA9","SA10","TA1","TA2","TA3","TA4","TA5","TA6","TA7","TA8","TA9","TA10","choice","type_of_task","atitude_towards_math","good_at_math","joy_min","joy_max","joy_mean","joy_fre","anx_min","anx_max","anx_mean","anx_fre","joy_percentage","anxiety_percentage","N_h","N_m","N_l","N_wrong","AvgScore","TotalScore","state","atitude_towards_literacy","good_at_literacy","sumscore","RT","Time_self_relience","Time_help_seeking","Time_low_persis","vec_variables"
"158",5794,1999,"N_latino","White",NA,"Female","straight","disagree","disagree","disagree","soso","soso","Vdisagree","Vagree",1,3,3,2,4,4,5,5,5,5,3,4,2,4,4,5,5,5,5,3,4,4,4,4,3,"pass","agree",1,2,2,4,5,2,3,4,2,2,2,1,4,4,4,2,4,2,2,4,"disagree","pass","disagree",1,2,2,2,"moderateA",4,5,5,5,5,5,5,4,"pass","notatall",2,2,4,2,3,3,2,3,2,2,2,3,2,3,4,4,2,2,"always","N_Choice",1,0,2,50,99,98,31,21,98,50,35,22.96,25.93,7,3,4,14,1.214285714,17,"online",2,1,11,30.36,209,102,181,NA
"159",5635,2001,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","disagree","disagree",4,4,3,4,4,4,5,2,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,"pass","Vagree",2,2,2,2,4,4,4,4,2,2,2,3,4,2,2,4,5,2,1,4,"agree","pass","Vagree",5,2,4,5,"lowA",5,2,4,5,3,4,5,1,"pass","verymuch",1,3,3,1,2,1,4,2,3,2,3,1,2,4,3,4,1,4,"sometimes","Y_Choice",0,0,0,90,90,90,1,21,96,57,43,0.76,32.82,8,1,0,9,1.888888889,17,"online",1,1,16,29.08,265,104,0,NA
"160",5443,1999,"N_latino","White",NA,"Female","straight","soso","Vagree","Vagree","soso","soso","agree","agree",1,1,4,1,4,3,4,3,3,5,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,"pass","agree",2,2,4,4,3,2,5,5,3,4,2,4,5,4,1,2,4,5,2,5,"Vdisagree","pass","disagree",2,4,3,4,"lowA",5,3,2,4,1,3,4,1,"pass","moderately",1,2,2,1,1,2,3,1,2,1,3,2,1,2,2,4,2,3,"never","N_Choice",1,0,0,0,0,0,0,33,99,83,190,0,47.26,13,3,1,17,1.705882353,29,"online",0,0,8,21.92,338,99,2,NA
"161",5797,1998,"N_latino","White",NA,"Male","straight","Vdisagree","disagree","Vdisagree","Vdisagree","disagree","soso","disagree",3,2,2,3,3,3,3,3,3,5,5,5,4,5,4,2,2,4,3,4,4,4,4,4,5,"pass","Vagree",2,4,4,3,1,2,4,1,2,4,4,4,4,1,2,4,3,3,3,5,"disagree","pass","agree",4,3,2,5,"lowA",2,1,2,3,1,1,3,1,"pass","somewhat",2,1,2,1,2,1,2,2,2,2,2,2,1,3,2,4,1,2,"never","Y_Choice",1,1,1,0,0,0,0,63,77,69,3,0,25,7,1,4,12,1.25,15,"online",1,1,13,30.24,197,35,191,NA
"162",5701,2001,"N_latino","Black",NA,"Female","straight","soso","soso","Vagree","soso","Vdisagree","soso","agree",3,4,4,4,3,4,4,5,5,5,5,5,4,5,5,5,4,4,5,3,5,4,3,4,4,"pass","Vagree",4,3,4,4,3,4,4,4,3,3,2,4,5,3,5,4,4,5,4,5,"Vdisagree","pass","soso",4,1,3,4,"highA",5,5,5,5,5,5,5,5,"pass","notatall",2,1,2,2,4,3,2,4,1,4,2,2,2,2,2,4,1,2,"often","Y_Choice",1,0,2,30,99,90,12,22,99,72,40,11.76,39.22,13,1,0,14,1.928571429,27,"online",0,0,11,24.32,385,56,0,NA
"163",5698,2001,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","agree",1,3,1,1,3,3,3,3,4,3,5,5,5,5,5,3,4,5,2,3,5,3,4,4,5,"pass","Vagree",1,1,5,1,5,1,3,1,1,1,1,1,4,4,2,2,4,3,2,4,"soso","pass","Vagree",5,5,5,5,"someA",5,1,3,5,2,1,5,2,"pass","somewhat",4,2,2,1,2,1,2,2,2,2,2,4,2,4,3,4,2,2,"sometimes","Y_Choice",1,1,1,31,45,38,2,21,97,65,44,1.44,31.65,2,8,0,10,1.2,12,"online",1,1,15,19.96,30,284,0,NA
"164",5665,2001,"N_latino","White",NA,"Female","straight","disagree","agree","disagree","agree","disagree","soso","agree",4,4,4,4,4,4,4,4,5,5,5,5,4,5,4,4,4,4,3,4,4,3,5,4,4,"pass","Vagree",2,2,3,4,5,2,4,3,2,2,2,2,5,3,3,2,4,4,2,4,"soso","pass","agree",3,3,2,3,"lowA",3,1,1,3,1,1,2,1,"pass","moderately",1,2,2,1,2,1,3,2,3,2,3,2,2,3,1,4,2,3,"sometimes","Y_Choice",0,1,1,0,0,0,0,88,100,96,177,0,34.3,1,7,0,8,1.125,9,"online",1,1,17,34.56,64,371,0,NA
"165",5392,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,3,2,3,4,4,5,4,3,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4,5,"pass","Vagree",1,1,5,2,5,1,5,2,1,1,1,2,4,3,4,2,5,4,3,4,"agree","pass","Vagree",5,4,4,5,"lowA",5,2,4,3,1,2,4,1,"pass","somewhat",3,2,3,2,3,3,2,4,2,3,3,2,1,4,2,4,1,2,"often","N_Choice",0,1,1,0,0,0,0,90,99,97,123,0,37.16,1,8,0,9,1.111111111,10,"online",0,0,16,47.92,35,664,0,NA
"166",5596,2001,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree",1,1,3,2,1,2,5,4,4,5,5,5,5,5,5,4,5,5,5,3,5,4,5,4,5,"pass","Vagree",1,2,5,3,5,3,4,2,3,3,1,2,4,1,4,3,4,4,2,4,"soso","pass","Vagree",4,4,1,5,"lowA",4,2,4,3,1,1,5,1,"pass","moderately",1,3,2,1,2,1,3,2,2,2,2,2,1,2,2,4,1,3,"often","N_Choice",1,0,0,30,95,70,5,90,99,96,22,2.31,10.19,8,3,1,12,1.583333333,19,"online",0,0,13,26.4,204,149,63,NA
"167",5140,2002,"N_latino","Black",NA,"Female","straight","disagree","soso","agree","soso","disagree","soso","Vagree",1,3,2,3,5,3,5,5,5,5,5,4,5,4,5,5,4,5,5,5,4,4,5,5,5,"pass","Vagree",2,4,5,2,2,5,1,1,1,5,1,1,5,5,4,2,5,3,1,5,"Vdisagree","pass","Vdisagree",5,1,1,5,"someA",5,1,5,5,4,3,5,2,"pass","somewhat",4,1,4,1,3,3,1,4,1,4,1,4,3,4,1,4,2,2,"always","N_Choice",0,1,1,0,0,0,0,25,99,87,173,0,41.39,11,3,2,16,1.5625,25,"online",0,0,9,19.24,184,133,43,NA
"168",5248,1999,"N_latino","Black",NA,"Female","straight","disagree","soso","agree","disagree","Vdisagree","Vdisagree","agree",4,5,4,3,4,4,5,3,4,5,4,4,3,4,4,3,5,4,4,1,5,4,4,3,5,"pass","agree",1,1,2,1,5,4,4,2,1,3,2,2,5,4,4,2,4,4,1,5,"agree","pass","Vagree",5,5,5,5,"someA",3,1,3,5,1,1,5,2,"pass","moderately",1,2,2,1,1,2,3,2,2,3,2,3,2,4,4,4,2,2,"sometimes","Y_Choice",1,0,1,93,93,93,1,24,59,38,5,1.61,8.06,10,2,0,12,1.833333333,22,"online",1,1,13,20.2,235,92,0,NA
"169",5686,2001,"Y_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree","agree",2,2,3,3,4,2,5,4,4,5,4,5,4,5,2,2,4,4,2,3,4,4,4,4,4,"pass","Vagree",1,1,2,1,5,2,3,2,2,2,2,2,5,4,2,2,5,2,2,5,"agree","pass","agree",4,4,2,4,"moderateA",4,2,4,5,2,2,5,1,"pass","somewhat",3,2,4,1,3,4,2,2,2,3,2,4,2,4,2,4,3,2,"often","N_Choice",0,2,2,74,74,74,1,29,99,85,121,0.11,13.12,9,4,0,13,1.692307692,22,"online",0,1,12,35.92,366,234,0,NA
"170",4954,1999,"N_latino",NA,NA,"Female","straight","disagree","disagree","disagree","disagree","Vdisagree","Vdisagree","agree",4,5,4,4,5,5,4,4,4,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,"pass","agree",2,2,4,2,4,4,2,2,2,2,2,2,5,2,2,4,5,2,2,5,"disagree","pass","agree",4,5,4,4,"lowA",3,1,4,1,1,3,3,1,"pass","verymuch",2,4,2,1,3,2,3,2,4,3,3,2,2,2,2,4,2,4,"never","Y_Choice",1,1,0,21,99,76,15,90,99,95,65,5.38,23.3,4,1,0,5,1.8,9,"online",1,1,20,18.28,94,72,0,NA
"171",5710,2000,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree",4,4,4,4,4,4,5,4,5,5,5,5,4,5,4,4,4,4,5,5,5,4,4,5,4,"pass","agree",2,2,4,2,4,3,4,2,2,2,2,2,4,2,4,4,5,2,2,4,"Vdisagree","pass","agree",4,4,4,4,"someA",4,2,4,3,3,2,4,2,"pass","somewhat",3,2,4,1,2,1,2,1,2,3,2,3,2,4,3,4,2,2,"always","N_Choice",0,0,1,0,0,0,0,90,99,96,33,0,11.19,2,5,1,8,1.125,9,"online",1,1,17,33.16,67,315,35,NA
"172",5446,1989,"N_latino","White",NA,"Female","straight","disagree","soso","agree","agree","soso","Vdisagree","soso",3,3,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,2,4,3,4,3,4,"pass","agree",2,3,5,2,4,5,3,2,2,4,2,2,4,3,2,3,5,4,2,4,"soso","pass","agree",4,3,3,4,"lowA",4,2,4,4,1,2,4,1,"pass","moderately",1,2,2,1,1,1,3,1,2,2,3,2,2,2,2,4,2,4,"never","Y_Choice",1,1,2,30,99,80,4,23,99,80,15,5.56,20.83,10,3,1,14,1.642857143,23,"online",0,0,11,40.28,400,285,49,NA
"173",5743,2001,"N_latino","Black",NA,"Female","straight","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree",3,3,2,3,2,3,3,2,4,4,5,5,3,5,5,3,4,4,3,4,3,4,4,3,4,"pass","Vagree",1,2,2,2,4,3,1,4,3,2,2,1,5,3,2,3,5,1,1,5,"disagree","pass","Vagree",5,4,4,5,"someA",5,1,5,4,1,3,5,2,"pass","somewhat",1,2,2,1,2,3,2,3,2,2,3,2,1,4,1,4,2,3,"often","N_Choice",0,1,2,22,99,57,6,22,99,79,90,0.89,13.31,3,10,2,15,1.066666667,16,"online",1,1,10,36.32,54,454,93,NA
"174",5761,2001,"N_latino","White",NA,"Female","straight","disagree","disagree","Vdisagree","disagree","Vdisagree","Vdisagree","disagree",3,2,1,3,2,2,3,2,3,3,5,5,4,5,5,5,5,4,5,5,4,2,5,3,4,"pass","Vagree",2,4,2,4,4,4,3,4,2,4,3,3,5,3,3,1,4,4,3,4,"Vagree","pass","agree",4,4,1,4,"highA",3,5,5,5,4,5,5,4,"pass","somewhat",2,2,2,1,1,1,2,1,4,2,3,2,1,2,2,4,3,3,"sometimes","Y_Choice",1,0,0,81,92,86,2,31,99,78,16,1.19,9.52,3,2,1,6,1.333333333,8,"online",1,1,19,22.52,51,95,29,NA
"175",5836,2001,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","soso","disagree","Vdisagree","disagree","agree",3,3,2,4,3,4,5,4,2,5,4,5,3,5,4,4,4,4,4,4,4,4,5,3,4,"pass","Vagree",1,1,4,2,2,4,4,2,1,1,1,1,4,2,3,4,4,3,2,5,"disagree","pass","agree",4,4,2,4,"someA",2,1,3,4,1,2,4,2,"pass","moderately",2,2,2,1,3,2,2,2,2,3,3,3,1,4,2,4,1,2,"always","N_Choice",0,0,2,25,99,86,19,21,99,76,95,3.17,15.86,3,2,0,5,1.6,8,"online",1,1,20,32.52,104,104,0,NA
"176",5575,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","disagree",2,2,3,2,3,2,4,4,5,5,4,5,4,5,5,3,4,4,4,4,3,4,4,4,4,"pass","Vagree",2,2,4,2,4,4,4,2,2,2,2,2,4,4,4,2,5,4,2,4,"disagree","pass","agree",4,3,2,4,"someA",5,2,3,3,2,3,5,1,"pass","moderately",2,2,2,1,1,1,2,1,3,2,3,1,2,3,2,4,1,3,"never","Y_Choice",0,0,1,79,99,91,3,90,100,97,264,0.36,31.92,4,3,1,8,1.375,11,"online",0,1,17,41.12,194,230,85,NA
"177",5209,2000,"N_latino","White",NA,"Female","bi","Vdisagree","disagree","disagree","Vagree","soso","agree","disagree",2,2,3,4,3,3,5,4,3,4,4,5,4,5,5,5,5,5,5,5,4,5,4,5,5,"pass","Vagree",1,4,5,1,4,2,5,2,1,3,2,2,5,4,4,3,5,4,3,5,"agree","pass","Vagree",5,5,5,5,"lowA",4,1,5,2,2,1,4,2,"pass","somewhat",3,2,3,1,4,3,2,4,2,3,3,1,1,4,3,4,1,2,"often","N_Choice",1,1,1,63,99,88,8,91,99,97,36,5.76,25.9,9,3,0,12,1.75,21,"online",1,1,13,21.56,163,173,0,NA
