,ID,BIRTH_YEAR,LATINO_DUM,RACE,RACE_TEXT,SEX,SEX_ORIENT,LI1_POINTLESS,LI2_PARENTSSAIDSO,LI3_FORCEDBYPARENTS,LI4_FORCEDBYTEACHERS,LI5_NOSCHOOL,LI6_PROMISEDGIFTS,LI7_AVOIDSCOLDING,PEI1_LOOKBETTER,PEI2_GETBETTERGRADE,PEI3_LOOKHARDWORKER,PEI4_PERFORMBETTER,PEI5_NOTLOOKINCOMPETENT,PEI6_PROVESMART,PEI7_NOTFEELFAILURE,PGI1_NOTLEARNWELL_,PGI2_MISTAKE,PGI3_NOTFINISHHW,IDI1_VALUELEARNING,IDI2_IMPFORGOALS,IDI3_IMPSTUDYCONSISTENTLY,IDI4_TOREACHFOALS,INI1_KNOWPURPOSE,INI2_UNDERSTANDMYSELF,INI3_DEFINEINTERESTS,INI4_OVERCOMECHALLENGES,INI5_GETCONFIDENCE,INI6_FINDPURPOSE,INI7_TOHELPOTHERS,INI8_FINDWORLD,INI9_FINDCAREERS,INI10_GETDESIRETOLEARN,INI11_WANNALEARN,CHECK1,EAA1,EAA2,EAA3,EAA4,EAA5,EAA6,EAA7,EAA8,EAA9,EAA10,EAA11,EAA12,EAA13,CS1,CS2,CS3,CS4,CS5,CS6,CS7,CS8,CS9,CHECK2,PER1,PER2,PER3,PER4,PER5,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,CHECK3,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,TA1,TA2,TA3,TA4,TA5,TA6,TA7,TA8,TA9,TA10,CHOICE,TYPE_OF_TASK,ATITUDE_TOWARDS_MATH,GOOD_AT_MATH,JOY_MIN,JOY_MAX,JOY_MEAN,JOY_FRE,ANX_MIN,ANX_MAX,ANX_MEAN,ANX_FRE,JOY_PERCENTAGE,ANXIETY_PERCENTAGE,N_H,N_M,N_L,N_WRONG,AVGSCORE,TOTALSCORE,STATE,ATITUDE_TOWARDS_LITERACY,GOOD_AT_LITERACY,SUMSCORE,RT,TIME_SELF_RELIENCE,TIME_HELP_SEEKING,TIME_LOW_PERSIS,VEC_VARIABLES
107,5149,2000,N_latino,White,NA,Female,straight,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,Vdisagree,soso,soso,disagree,Vagree,agree,disagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,agree,agree,soso,soso,Vagree,agree,Vagree,soso,agree,pass,agree,disagree,disagree,soso,disagree,Vagree,agree,agree,disagree,agree,disagree,soso,disagree,Vagree,disagree,disagree,agree,Vagree,disagree,soso,agree,disagree,pass,agree,agree,disagree,disagree,agree,moderateA,highA,moderateA,highA,highA,highA,someA,highA,highA,pass,somewhat,somewhat,somewhat,somewhat,somewhat,somewhat,notatall,somewhat,somewhat,somewhat,sometimes,sometimes,sometimes,never,often,often,sometimes,sometimes,sometimes,sometimes,N_Choice,0,0,2,23,99,85,60,90,100,97,161,10.19,27.33,0,0,15,15,0,0,online,1,1,10,31.08,0,0,500,NA
108,5356,1987,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,disagree,Vdisagree,soso,agree,soso,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,soso,Vdisagree,Vagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,disagree,Vdisagree,agree,Vagree,disagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,someA,lowA,someA,someA,lowA,lowA,abitA,someA,pass,moderately,notatall,moderately,somewhat,notatall,notatall,notatall,moderately,somewhat,verymuch,sometimes,often,never,sometimes,sometimes,sometimes,always,never,always,sometimes,Y_Choice,0,1,1,96,98,97,4,22,99,64,128,1.32,42.48,2,4,0,6,1.333333333,8,online,0,1,19,43,80,562,0,NA
109,5458,1998,Y_latino,White,NA,Female,straight,disagree,disagree,disagree,agree,disagree,disagree,Vdisagree,soso,Vagree,soso,agree,soso,agree,soso,Vagree,agree,Vagree,soso,Vagree,agree,Vagree,agree,disagree,Vagree,disagree,disagree,agree,agree,agree,agree,disagree,agree,pass,agree,disagree,disagree,agree,disagree,soso,soso,Vdisagree,disagree,disagree,Vdisagree,disagree,disagree,agree,agree,disagree,soso,soso,soso,agree,Vagree,Vdisagree,pass,Vagree,agree,agree,disagree,Vagree,someA,abitA,someA,highA,moderateA,abitA,abitA,highA,moderateA,pass,notatall,somewhat,notatall,somewhat,notatall,moderately,moderately,somewhat,somewhat,somewhat,sometimes,sometimes,often,never,sometimes,never,sometimes,sometimes,often,sometimes,Y_Choice,1,0,0,0,0,0,0,22,99,74,30,0,23.08,NA,NA,NA,NA,NA,NA,online,1,1,NA,NA,NA,NA,NA,NA
110,5449,1992,N_latino,White,NA,Female,straight,disagree,Vdisagree,soso,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,Vagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,pass,agree,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,disagree,agree,agree,soso,pass,agree,agree,disagree,agree,agree,highA,highA,highA,highA,highA,highA,highA,highA,highA,pass,somewhat,moderately,somewhat,moderately,notatall,somewhat,somewhat,somewhat,somewhat,somewhat,sometimes,sometimes,often,sometimes,often,sometimes,often,sometimes,sometimes,sometimes,N_Choice,0,0,0,0,0,0,0,90,100,98,113,0,47.08,4,9,2,15,1.133333333,17,online,1,1,10,42.04,133,455,127,NA
111,5191,2000,N_latino,White,NA,Female,straight,soso,disagree,disagree,disagree,soso,disagree,disagree,soso,agree,soso,agree,soso,soso,soso,soso,agree,Vagree,Vagree,Vagree,agree,agree,soso,agree,Vagree,agree,soso,agree,Vagree,agree,Vagree,soso,agree,pass,Vagree,soso,soso,agree,soso,Vagree,soso,Vagree,soso,agree,agree,soso,Vagree,Vagree,agree,soso,soso,Vagree,soso,soso,agree,soso,pass,Vagree,soso,agree,agree,agree,someA,highA,someA,moderateA,abitA,someA,lowA,highA,someA,pass,moderately,notatall,somewhat,somewhat,notatall,notatall,moderately,somewhat,notatall,somewhat,never,sometimes,never,never,often,sometimes,often,never,sometimes,never,Y_Choice,0,1,1,70,70,70,1,91,99,97,67,0.19,12.52,5,6,5,16,1,16,online,0,0,9,46.56,242,364,244,NA
112,5455,2000,N_latino,White,NA,Female,notsaying,disagree,soso,soso,disagree,agree,disagree,soso,disagree,Vagree,agree,agree,Vagree,Vagree,agree,soso,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,agree,soso,agree,agree,agree,pass,agree,Vdisagree,disagree,Vagree,disagree,disagree,soso,agree,disagree,Vdisagree,disagree,disagree,soso,agree,agree,soso,disagree,Vagree,agree,disagree,soso,agree,pass,Vagree,Vagree,soso,agree,agree,moderateA,abitA,someA,lowA,abitA,lowA,someA,moderateA,lowA,pass,moderately,somewhat,somewhat,notatall,notatall,somewhat,notatall,somewhat,moderately,moderately,sometimes,always,never,never,often,never,often,sometimes,often,sometimes,N_Choice,0,1,1,31,99,72,8,90,99,97,119,2.02,29.97,9,0,0,9,2,18,online,1,1,16,44.6,350,0,0,NA
113,4972,1980,N_latino,White,NA,Male,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,Vagree,agree,soso,soso,soso,disagree,soso,Vagree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,soso,Vagree,soso,Vagree,agree,Vagree,pass,Vagree,Vdisagree,disagree,agree,disagree,agree,Vdisagree,soso,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,disagree,disagree,soso,Vagree,disagree,disagree,Vagree,disagree,pass,agree,agree,soso,disagree,Vagree,moderateA,abitA,abitA,abitA,abitA,someA,moderateA,highA,someA,pass,somewhat,notatall,somewhat,notatall,notatall,somewhat,notatall,notatall,somewhat,somewhat,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,often,Y_Choice,0,1,1,24,99,71,18,22,99,69,242,1.77,23.84,0,3,3,6,0.5,3,online,0,0,19,74.08,0,334,477,NA
114,5326,1998,N_latino,NA,NA,Female,other,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,disagree,disagree,soso,agree,agree,Vagree,soso,soso,soso,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,disagree,soso,disagree,agree,soso,disagree,agree,disagree,pass,agree,Vagree,agree,disagree,agree,lowA,moderateA,lowA,moderateA,moderateA,lowA,lowA,someA,lowA,pass,somewhat,notatall,moderately,notatall,notatall,notatall,somewhat,moderately,notatall,moderately,sometimes,often,never,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,never,N_Choice,1,0,0,93,93,93,1,26,99,85,106,0.29,31.27,NA,NA,NA,NA,NA,NA,online,1,1,NA,NA,NA,NA,NA,NA
115,5407,1979,N_latino,Black,NA,Female,straight,Vdisagree,disagree,Vdisagree,disagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,soso,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,agree,Vdisagree,soso,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,soso,soso,disagree,agree,soso,Vdisagree,agree,soso,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,someA,lowA,moderateA,someA,lowA,lowA,moderateA,lowA,pass,verymuch,somewhat,verymuch,notatall,notatall,somewhat,notatall,verymuch,notatall,verymuch,sometimes,often,sometimes,never,sometimes,never,always,never,always,never,Y_Choice,1,1,1,0,0,0,0,21,99,59,239,0,50.96,NA,NA,NA,NA,NA,NA,online,2,2,NA,NA,NA,NA,NA,NA
116,5044,2001,N_latino,NA,NA,Female,straight,Vdisagree,disagree,Vdisagree,disagree,Vdisagree,Vdisagree,agree,disagree,agree,disagree,agree,agree,disagree,agree,agree,agree,Vagree,agree,agree,Vagree,Vagree,agree,soso,agree,agree,Vagree,Vagree,soso,soso,agree,agree,agree,pass,Vagree,disagree,Vdisagree,disagree,Vdisagree,Vagree,agree,agree,disagree,Vagree,Vdisagree,Vdisagree,Vdisagree,agree,soso,agree,agree,agree,agree,agree,soso,Vagree,pass,agree,agree,agree,Vdisagree,Vagree,someA,abitA,lowA,someA,highA,lowA,lowA,highA,moderateA,pass,somewhat,moderately,somewhat,somewhat,notatall,somewhat,somewhat,somewhat,verymuch,moderately,often,sometimes,sometimes,never,always,always,sometimes,never,sometimes,never,N_Choice,0,1,1,0,0,0,0,28,99,67,242,0,22.37,0,9,4,13,0.692307692,9,online,0,0,12,71.36,0,877,404,NA
117,5203,1989,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,soso,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,agree,Vagree,Vagree,pass,agree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,soso,Vagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,soso,soso,agree,Vdisagree,agree,soso,soso,agree,Vdisagree,pass,Vagree,Vagree,Vagree,Vagree,Vagree,lowA,abitA,lowA,abitA,abitA,lowA,lowA,highA,lowA,pass,verymuch,notatall,verymuch,somewhat,notatall,notatall,notatall,verymuch,notatall,verymuch,sometimes,sometimes,sometimes,sometimes,often,often,sometimes,often,often,often,Y_Choice,1,2,2,0,0,0,0,39,99,80,95,0,38.46,3,3,0,6,1.5,9,online,1,1,19,36.76,124,193,0,NA
118,4942,2000,N_latino,White,NA,Female,straight,disagree,Vdisagree,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,agree,Vagree,agree,Vagree,agree,Vagree,agree,disagree,disagree,agree,agree,Vagree,agree,Vagree,Vagree,soso,agree,agree,Vagree,Vagree,agree,soso,agree,disagree,soso,pass,Vagree,soso,disagree,disagree,disagree,disagree,soso,agree,disagree,soso,soso,disagree,disagree,agree,agree,agree,soso,agree,agree,disagree,agree,disagree,pass,agree,agree,soso,disagree,Vagree,lowA,abitA,lowA,abitA,moderateA,lowA,lowA,highA,lowA,pass,somewhat,moderately,somewhat,moderately,notatall,notatall,somewhat,somewhat,somewhat,somewhat,always,sometimes,sometimes,never,always,sometimes,sometimes,sometimes,sometimes,often,Y_Choice,0,1,2,22,99,67,11,21,99,79,249,1.08,24.41,8,2,0,10,1.8,18,online,0,0,15,51.64,669,195,0,NA
119,5395,1989,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,soso,soso,Vdisagree,Vdisagree,disagree,disagree,soso,disagree,agree,Vdisagree,disagree,agree,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,soso,agree,soso,Vagree,soso,agree,agree,agree,pass,Vagree,Vdisagree,Vdisagree,agree,Vdisagree,agree,disagree,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,agree,soso,agree,agree,agree,agree,Vdisagree,pass,agree,agree,agree,agree,agree,lowA,moderateA,lowA,moderateA,lowA,lowA,lowA,someA,lowA,pass,verymuch,notatall,verymuch,notatall,notatall,notatall,notatall,verymuch,notatall,verymuch,often,often,often,sometimes,always,sometimes,often,sometimes,sometimes,sometimes,Y_Choice,0,1,1,23,98,49,3,90,99,96,58,0.43,8.3,2,5,2,9,1,9,online,1,1,16,70.08,56,773,187,NA
120,5491,2000,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,soso,soso,soso,agree,soso,agree,soso,soso,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,agree,Vagree,agree,agree,Vagree,agree,Vagree,agree,Vagree,pass,agree,Vdisagree,disagree,agree,Vdisagree,soso,disagree,soso,disagree,Vdisagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,agree,agree,disagree,agree,agree,pass,agree,agree,soso,soso,agree,lowA,moderateA,lowA,moderateA,moderateA,lowA,someA,abitA,lowA,pass,moderately,notatall,moderately,notatall,notatall,notatall,notatall,moderately,notatall,moderately,sometimes,often,sometimes,never,sometimes,sometimes,always,sometimes,always,sometimes,N_Choice,1,1,1,0,0,0,0,90,99,96,54,0,27.98,2,2,0,4,1.5,6,online,1,1,21,37.76,109,228,0,NA
121,5401,1999,N_latino,White,NA,Female,bi,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,agree,disagree,agree,Vagree,Vagree,Vagree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,agree,agree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,agree,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,agree,agree,soso,Vagree,agree,soso,Vagree,Vdisagree,pass,Vagree,agree,agree,agree,Vagree,lowA,abitA,lowA,someA,someA,lowA,lowA,abitA,lowA,pass,verymuch,notatall,verymuch,somewhat,notatall,notatall,notatall,moderately,notatall,verymuch,always,sometimes,sometimes,sometimes,always,often,sometimes,sometimes,often,often,N_Choice,0,1,1,99,99,99,3,22,99,69,93,0.76,23.43,5,4,4,13,1.076923077,14,online,1,1,12,42.56,184,224,249,NA
122,5485,1998,N_latino,White,NA,Female,other,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,soso,Vdisagree,soso,soso,agree,agree,soso,agree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,agree,agree,agree,agree,Vagree,agree,Vagree,agree,Vagree,Vagree,Vagree,pass,soso,Vdisagree,disagree,agree,soso,agree,Vdisagree,Vdisagree,disagree,Vdisagree,disagree,Vdisagree,Vdisagree,agree,Vdisagree,disagree,soso,Vagree,disagree,soso,agree,disagree,pass,Vagree,Vagree,agree,disagree,Vagree,lowA,lowA,lowA,lowA,moderateA,lowA,lowA,lowA,someA,pass,somewhat,verymuch,notatall,verymuch,verymuch,somewhat,notatall,notatall,moderately,somewhat,often,often,always,sometimes,always,sometimes,often,sometimes,often,often,Y_Choice,0,1,1,22,61,45,7,21,99,79,115,1.01,16.59,1,5,2,8,0.875,7,online,0,0,17,36.04,71,336,138,NA
123,5320,2000,N_latino,White,NA,Female,straight,Vdisagree,agree,Vdisagree,Vagree,Vagree,Vdisagree,Vdisagree,agree,Vdisagree,agree,agree,agree,agree,agree,Vdisagree,agree,Vagree,soso,agree,disagree,Vagree,agree,disagree,agree,agree,Vagree,disagree,disagree,disagree,Vdisagree,disagree,agree,pass,agree,disagree,Vdisagree,Vdisagree,agree,Vagree,Vagree,agree,Vagree,Vdisagree,soso,agree,disagree,Vagree,Vagree,Vagree,soso,agree,Vagree,Vagree,disagree,agree,pass,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,moderateA,highA,highA,highA,highA,highA,highA,highA,highA,pass,moderately,moderately,somewhat,verymuch,moderately,moderately,moderately,somewhat,verymuch,notatall,always,never,always,often,always,always,sometimes,always,never,always,N_Choice,1,0,0,0,0,0,0,92,98,94,5,0,26.32,11,2,1,14,1.714285714,24,online,1,1,11,25.44,332,120,7,NA
124,5410,2000,N_latino,Black,NA,Female,bi,agree,disagree,Vagree,disagree,disagree,Vdisagree,agree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,agree,agree,Vagree,Vagree,soso,Vagree,soso,agree,agree,disagree,soso,agree,soso,disagree,Vagree,agree,soso,soso,soso,pass,agree,soso,soso,Vdisagree,soso,agree,agree,disagree,agree,disagree,disagree,soso,Vdisagree,Vagree,disagree,soso,agree,agree,disagree,Vdisagree,Vagree,disagree,pass,Vagree,soso,Vdisagree,agree,agree,someA,abitA,lowA,highA,abitA,abitA,lowA,abitA,someA,pass,somewhat,somewhat,somewhat,verymuch,notatall,notatall,moderately,somewhat,somewhat,somewhat,sometimes,sometimes,always,sometimes,often,often,often,sometimes,often,often,Y_Choice,0,1,1,69,91,80,2,90,100,96,71,0.7,24.83,4,8,5,17,0.941176471,16,online,1,1,8,41.2,109,396,274,NA
125,5161,2000,N_latino,Black,NA,Female,straight,Vdisagree,agree,agree,agree,agree,Vdisagree,Vagree,Vagree,Vagree,agree,Vagree,agree,agree,Vagree,agree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,agree,Vagree,agree,Vagree,disagree,Vagree,disagree,Vdisagree,agree,soso,agree,Vagree,agree,Vagree,Vdisagree,Vagree,Vagree,soso,Vagree,agree,pass,Vagree,agree,soso,disagree,Vagree,lowA,abitA,someA,abitA,highA,lowA,someA,someA,someA,pass,moderately,notatall,somewhat,somewhat,notatall,moderately,somewhat,somewhat,moderately,somewhat,sometimes,often,sometimes,sometimes,always,always,sometimes,sometimes,sometimes,sometimes,N_Choice,0,0,1,21,99,72,149,22,99,74,111,18.49,13.77,0,2,10,12,0.166666667,2,online,0,0,13,36.56,0,89,523,NA
126,5116,2000,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,soso,agree,agree,agree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,Vagree,agree,Vagree,disagree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vagree,disagree,Vagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,Vdisagree,disagree,agree,Vagree,Vdisagree,Vdisagree,agree,Vdisagree,pass,Vagree,Vagree,Vagree,agree,Vagree,lowA,highA,someA,highA,abitA,lowA,moderateA,highA,lowA,pass,moderately,somewhat,somewhat,moderately,notatall,verymuch,somewhat,somewhat,somewhat,moderately,often,sometimes,always,sometimes,always,often,sometimes,never,always,often,N_Choice,1,0,1,0,0,0,0,92,99,98,23,0,5.75,7,3,0,10,1.7,17,online,1,1,15,25.2,166,131,0,NA
127,5077,1992,N_latino,Black,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,disagree,Vdisagree,agree,disagree,agree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,agree,agree,Vagree,Vagree,agree,agree,agree,Vagree,pass,Vagree,Vdisagree,disagree,Vagree,Vdisagree,soso,Vdisagree,soso,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,soso,soso,soso,soso,soso,disagree,soso,disagree,pass,Vagree,Vagree,Vagree,disagree,Vagree,someA,abitA,abitA,highA,moderateA,abitA,highA,highA,abitA,pass,somewhat,somewhat,moderately,notatall,somewhat,verymuch,somewhat,somewhat,somewhat,moderately,often,often,sometimes,sometimes,sometimes,sometimes,often,sometimes,always,often,Y_Choice,1,0,0,95,99,98,5,90,99,96,105,0.59,12.44,12,0,5,17,1.411764706,24,online,1,1,8,35.8,538,0,171,NA
128,5302,1999,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,Vdisagree,agree,Vdisagree,Vdisagree,disagree,disagree,agree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,pass,Vagree,disagree,disagree,agree,disagree,Vagree,agree,Vagree,disagree,disagree,disagree,Vagree,Vdisagree,soso,disagree,Vdisagree,soso,Vagree,Vagree,disagree,agree,disagree,pass,Vagree,agree,agree,Vdisagree,Vagree,someA,abitA,abitA,highA,highA,moderateA,someA,abitA,moderateA,fail,moderately,somewhat,somewhat,somewhat,notatall,verymuch,somewhat,somewhat,verymuch,moderately,often,always,often,never,always,sometimes,often,sometimes,often,never,N_Choice,0,0,0,0,0,0,0,23,99,72,93,0,11.74,2,13,3,18,0.944444444,17,online,1,1,7,32.64,48,555,6,NA
129,4960,1989,N_latino,White,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,disagree,Vdisagree,Vdisagree,agree,agree,agree,agree,Vagree,agree,Vagree,Vagree,agree,agree,agree,agree,agree,soso,agree,agree,Vagree,agree,Vagree,agree,Vagree,pass,Vagree,Vdisagree,Vdisagree,agree,disagree,soso,agree,soso,disagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,pass,agree,agree,agree,disagree,Vagree,lowA,moderateA,lowA,abitA,moderateA,lowA,lowA,abitA,lowA,pass,somewhat,somewhat,moderately,somewhat,notatall,somewhat,notatall,somewhat,somewhat,moderately,sometimes,sometimes,often,often,often,always,never,often,often,never,N_Choice,1,0,0,30,99,82,13,90,99,96,19,7.65,11.18,3,5,1,9,1.222222222,11,online,NA,NA,NA,NA,NA,NA,NA,NA
130,5578,2000,N_latino,Asian,NA,Male,straight,disagree,agree,disagree,soso,disagree,disagree,agree,agree,Vagree,agree,agree,Vagree,disagree,Vagree,Vagree,agree,Vagree,agree,agree,Vagree,Vagree,agree,agree,agree,agree,Vagree,agree,soso,agree,Vagree,Vagree,agree,pass,agree,Vdisagree,agree,disagree,agree,agree,agree,agree,disagree,disagree,Vdisagree,disagree,disagree,Vagree,agree,Vagree,disagree,Vagree,agree,Vagree,agree,agree,pass,agree,agree,soso,Vdisagree,agree,someA,highA,someA,abitA,abitA,someA,moderateA,moderateA,moderateA,pass,moderately,notatall,somewhat,moderately,somewhat,somewhat,somewhat,moderately,notatall,moderately,never,often,often,never,sometimes,sometimes,often,sometimes,often,sometimes,Y_Choice,0,0,0,22,99,85,46,90,100,96,275,3.16,18.9,0,0,1,1,0,0,online,1,1,24,43.04,0,0,176,NA
131,5530,1990,Y_latino,Other,Latino or Hispanic,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,agree,Vagree,Vdisagree,agree,Vagree,Vdisagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,soso,soso,Vagree,Vagree,agree,Vagree,Vagree,soso,disagree,Vagree,pass,Vagree,Vdisagree,Vdisagree,agree,Vdisagree,Vagree,Vagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,Vdisagree,Vagree,Vagree,Vdisagree,Vdisagree,Vagree,Vdisagree,pass,Vagree,Vagree,Vdisagree,Vagree,Vagree,lowA,highA,lowA,highA,moderateA,moderateA,someA,highA,lowA,pass,somewhat,verymuch,notatall,verymuch,moderately,moderately,notatall,somewhat,verymuch,somewhat,often,sometimes,often,sometimes,sometimes,often,never,sometimes,often,always,Y_Choice,1,1,1,0,0,0,0,30,99,69,30,0,42.86,4,1,0,5,1.8,9,online,0,1,20,44.84,314,61,0,NA
132,4963,1968,N_latino,NA,NA,Female,straight,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,Vdisagree,soso,agree,soso,Vagree,agree,soso,Vagree,Vagree,agree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,Vagree,agree,Vagree,Vagree,agree,Vagree,Vagree,Vagree,pass,Vagree,soso,disagree,Vagree,Vdisagree,Vagree,soso,Vagree,Vdisagree,Vdisagree,agree,disagree,Vdisagree,Vagree,disagree,disagree,Vdisagree,Vagree,agree,disagree,agree,Vdisagree,pass,Vagree,agree,Vagree,agree,Vagree,lowA,someA,lowA,moderateA,someA,lowA,lowA,moderateA,someA,pass,moderately,somewhat,moderately,notatall,notatall,notatall,notatall,moderately,notatall,moderately,never,often,sometimes,never,sometimes,sometimes,always,never,always,sometimes,N_Choice,0,1,1,0,0,0,0,23,99,88,167,0,7.92,0,7,2,9,0.777777778,7,online,1,1,16,71.68,0,869,425,NA
